_from,_to,relType,sourceType,targetType
e_skills/c47b9c8f-f960-49c8-bb65-81d05341d847,e_skills/ec9db29e-8c67-449f-a3c3-b325907e76a2,optional,knowledge,knowledge
e_skills/c47b9c8f-f960-49c8-bb65-81d05341d847,e_skills/e0e57280-4567-40b9-a384-c8f808602390,optional,knowledge,knowledge
e_skills/0b6b8e49-1177-4249-b267-7f45f911a9f8,e_skills/8ce056f6-8f48-46f5-9962-735450011f03,optional,knowledge,knowledge
e_skills/f0b29dd0-4735-4466-8450-911c421b3845,e_skills/07b0cd09-2dbd-48fa-9338-b0db353bec36,optional,knowledge,knowledge
e_skills/57cf483b-1d68-474e-895a-a61f773d61a4,e_skills/0ecfb081-e75b-46ff-92b4-c5f97599a2d0,optional,knowledge,knowledge
e_skills/57cf483b-1d68-474e-895a-a61f773d61a4,e_skills/cd2db712-b0a6-40fd-977e-cf50bde70f80,optional,knowledge,knowledge
e_skills/37fcdb29-9dce-4a9d-a443-cb0064fe20f5,e_skills/57ebb7ee-0721-4104-b337-33470aa0cc55,optional,knowledge,knowledge
e_skills/37fcdb29-9dce-4a9d-a443-cb0064fe20f5,e_skills/36e23ff6-7595-4e23-acb8-bb7c28109f48,optional,knowledge,knowledge
e_skills/37fcdb29-9dce-4a9d-a443-cb0064fe20f5,e_skills/bc4ee782-9008-4d32-bfd2-c4d765f105aa,optional,knowledge,knowledge
e_skills/4dd556d5-3563-4415-ba45-dbb73aac5704,e_skills/d8c60d33-42f2-4191-b655-37a6a548d9e8,optional,knowledge,knowledge
e_skills/bf794624-c207-4a2a-9d83-8d6d08d03e1c,e_skills/3644736a-c300-4664-8413-74a5db4c5cec,optional,knowledge,knowledge
e_skills/b3dcb898-4064-453e-b06a-fdadf48064ba,e_skills/e095d170-4af4-4dfd-9416-f3506cb82369,optional,knowledge,knowledge
e_skills/09fdcced-4cfb-4884-b1c7-21e77430fdb0,e_skills/70b41425-7c44-480c-bba3-ebf7b7ce120b,optional,knowledge,knowledge
e_skills/e799cda7-f8d3-42c6-98d7-2415a82ab467,e_skills/ed06e1ed-4ac4-462a-b33c-fdc6225932e0,optional,knowledge,knowledge
e_skills/437de682-22d0-4173-96cd-e179f17285b7,e_skills/5329fb95-bd7d-4d9f-a8fb-0db738ab2d98,optional,knowledge,knowledge
e_skills/437de682-22d0-4173-96cd-e179f17285b7,e_skills/7ac05aff-bf63-461b-8a3d-2808095716da,optional,knowledge,knowledge
e_skills/437de682-22d0-4173-96cd-e179f17285b7,e_skills/3a42f36b-96f5-4e3d-939b-ca0707794ec5,optional,knowledge,knowledge
e_skills/76ec36a6-107d-48c1-9c58-fecf22058f99,e_skills/122b36c6-f2fa-4564-8577-24f200d350d4,optional,knowledge,knowledge
e_skills/9cfb88f4-81fb-443b-8873-c9cae2d47b51,e_skills/d3d03e2b-1e8d-4df6-819f-ba2463b5a25c,optional,knowledge,knowledge
e_skills/ef059e9e-48ec-4260-a587-5711846c97e8,e_skills/abd2b841-608b-48ae-bcdd-2854577d9392,optional,knowledge,knowledge
e_skills/b506b183-0ec1-4209-8e5b-312dbc5efb1b,e_skills/8380a993-367a-436f-8281-b4266e591d34,optional,knowledge,knowledge
e_skills/b506b183-0ec1-4209-8e5b-312dbc5efb1b,e_skills/16a9d25d-8553-4d92-9457-ce67fa2d7798,optional,knowledge,knowledge
e_skills/47577a27-4a54-4a19-849f-be849f706f8c,e_skills/fc99a620-405d-4a15-a1b2-b0c95cbae097,optional,knowledge,knowledge
e_skills/a799022e-28d0-416b-abe8-6608718d9a8f,e_skills/a2016f26-9d98-4978-a8eb-fa2066ce55d4,optional,knowledge,knowledge
e_skills/a799022e-28d0-416b-abe8-6608718d9a8f,e_skills/8adb28be-ffff-4725-b782-e1df404e6a1f,optional,knowledge,knowledge
e_skills/f67b335d-226a-47e0-a822-a5534f28a52d,e_skills/fe97baa7-d54c-4ca4-9d2e-2a12e3091c3b,optional,knowledge,knowledge
e_skills/f67b335d-226a-47e0-a822-a5534f28a52d,e_skills/db23131d-e85e-482c-90e3-caddb3d2330b,optional,knowledge,knowledge
e_skills/f67b335d-226a-47e0-a822-a5534f28a52d,e_skills/0ec915b5-3f34-470a-b096-2c9c6bc39b87,optional,knowledge,knowledge
e_skills/b5b752a8-6403-445f-b781-2c955d443887,e_skills/39d16a52-76fc-4163-b88d-1e92d143f4d9,optional,knowledge,knowledge
e_skills/dbc7e4cc-a4a2-4bdc-b2ae-3dcddf893baf,e_skills/86a31ca0-4765-4664-8c2e-976dfb7bdf7b,optional,knowledge,knowledge
e_skills/0b506525-06e2-451c-8341-b3fe22521e35,e_skills/acefcb43-1dd7-4158-a445-a38eba876566,optional,knowledge,knowledge
e_skills/0b506525-06e2-451c-8341-b3fe22521e35,e_skills/bd0fc9f6-5bac-42f7-83ee-3d86047c8d9e,optional,knowledge,knowledge
e_skills/2ec5b767-85d0-4cd4-b258-4c438cd959fc,e_skills/45850856-94d7-474e-b278-09eeafffa616,optional,knowledge,knowledge
e_skills/2ec5b767-85d0-4cd4-b258-4c438cd959fc,e_skills/b9512c03-0a0f-4c7e-8256-78e5b8b9df6f,optional,knowledge,knowledge
e_skills/2ec5b767-85d0-4cd4-b258-4c438cd959fc,e_skills/ace64f28-d446-4aeb-976f-ed149f9aa79b,optional,knowledge,knowledge
e_skills/2ec5b767-85d0-4cd4-b258-4c438cd959fc,e_skills/f596efff-192b-4705-9acd-dd0955264194,optional,knowledge,knowledge
e_skills/8b30d6ac-3317-47f3-b27e-22896309a63f,e_skills/b40f6c00-2143-4712-92a5-d2d747bad22b,optional,knowledge,knowledge
e_skills/fd8dc315-ee48-4b51-b9f0-a65d8ae39a81,e_skills/ed624f30-2257-4294-a87e-26e03b40e8f9,optional,knowledge,knowledge
e_skills/df2b8960-bff4-4569-af8f-2c1de86646c7,e_skills/c9357a5f-798e-40f8-8157-1b8625b49d8d,optional,knowledge,knowledge
e_skills/4bf098c2-54e7-4f16-8a2c-f4ab0b868418,e_skills/03d0299e-e358-420d-89d8-8fd0991d746a,optional,knowledge,knowledge
e_skills/4bf098c2-54e7-4f16-8a2c-f4ab0b868418,e_skills/e095d170-4af4-4dfd-9416-f3506cb82369,optional,knowledge,knowledge
e_skills/f2ea3594-dea1-4982-b393-2770ff1c5bfb,e_skills/6ba827b6-54f4-4cfb-b8b1-382040d76d0c,essential,knowledge,knowledge
e_skills/f2ea3594-dea1-4982-b393-2770ff1c5bfb,e_skills/c74133e6-838c-426a-8f0b-fd09c11d4a06,optional,knowledge,knowledge
e_skills/f2ea3594-dea1-4982-b393-2770ff1c5bfb,e_skills/59bd9fa8-83b6-4840-a4c2-2ee2f2825682,optional,knowledge,knowledge
e_skills/6b9699b9-300d-4cb2-9ef0-08684d9a3e00,e_skills/cc753b19-5dc5-4865-a9e8-b30e2a27db9c,optional,knowledge,knowledge
e_skills/920f1187-ec6b-44ab-b0c0-8365739aa45f,e_skills/b9e69ce9-0704-49d0-85ab-eebd7ae071ce,optional,knowledge,knowledge
e_skills/e5cc0b31-0cd7-4c20-96d7-ccab163e6ce0,e_skills/b1cebf85-0ce0-4b9d-a99e-a4ad2849d87f,optional,knowledge,knowledge
e_skills/7c10ca0c-3486-4389-8526-24ebe37abe37,e_skills/729f67dd-ff15-4ea8-9070-fa7f6161ccc4,optional,knowledge,knowledge
e_skills/9cd68ecf-e239-46f5-bed7-8a397339561d,e_skills/ab0dbdf4-3ef2-4ba2-b25f-b19d8e101e5c,optional,knowledge,knowledge
e_skills/20e18349-a625-40fb-beac-966821eb9d36,e_skills/f6f9c3fa-6577-4dbe-b36d-44c676bd6ffd,essential,,
e_skills/20e18349-a625-40fb-beac-966821eb9d36,e_skills/f6457346-0647-4d93-ac6a-120e4e8d4e06,optional,,
e_skills/d876f030-9645-454e-a831-2fc88e9dffa1,e_skills/961e8dc2-cd8e-4c28-94eb-b0b725448001,optional,knowledge,knowledge
e_skills/d876f030-9645-454e-a831-2fc88e9dffa1,e_skills/ec9db29e-8c67-449f-a3c3-b325907e76a2,optional,knowledge,knowledge
e_skills/d876f030-9645-454e-a831-2fc88e9dffa1,e_skills/6c848ce9-6fe3-42a4-b7e0-06353fed0d9f,optional,knowledge,knowledge
e_skills/7e3137f9-c6e2-4bd3-86b8-8ccfa53b6f0c,e_skills/499c5acf-c7aa-4235-9b98-5995ac93eb4e,optional,knowledge,knowledge
e_skills/fcda1343-72ec-4652-b5b8-adb82639ca51,e_skills/5b791b0e-43d5-441f-9036-30cb26d9447e,optional,knowledge,knowledge
e_skills/fcda1343-72ec-4652-b5b8-adb82639ca51,e_skills/63d3fd27-f0aa-444f-a76e-90d4090d7eee,optional,knowledge,knowledge
e_skills/fcda1343-72ec-4652-b5b8-adb82639ca51,e_skills/37cb9e08-f5d1-4cd2-a878-00f0a8d5624d,optional,knowledge,knowledge
e_skills/fcda1343-72ec-4652-b5b8-adb82639ca51,e_skills/39dce5e5-f237-4bb1-9562-17a46a533279,optional,knowledge,knowledge
e_skills/fe7d6d31-d50c-48b4-aadc-457109ab5994,e_skills/3e03dd8d-6b55-4e79-8a35-8170506663ac,optional,knowledge,knowledge
e_skills/27bb2129-7647-492f-a422-b817c754c7c2,e_skills/1615d4cf-ba30-48d2-9e1d-8d2fe2dd445f,optional,knowledge,knowledge
e_skills/69f720c8-2ce7-471b-8a9b-b9210d438050,e_skills/9bdbb634-e2f9-4062-960a-8daa7cc0dfbc,optional,knowledge,knowledge
e_skills/69f720c8-2ce7-471b-8a9b-b9210d438050,e_skills/1aca2b9a-47b0-4f0e-ab13-b1a41e3f0fa7,optional,knowledge,knowledge
e_skills/69f720c8-2ce7-471b-8a9b-b9210d438050,e_skills/34f9324b-1865-4449-bbd3-fe6ac061f51a,optional,knowledge,knowledge
e_skills/69f720c8-2ce7-471b-8a9b-b9210d438050,e_skills/093fa36e-c032-4453-9b16-52ac83aa9f97,optional,knowledge,knowledge
e_skills/7b170321-1e35-426b-b8d7-94663802d92e,e_skills/84d776b4-0608-4ece-b642-be71a9380df0,optional,knowledge,knowledge
e_skills/68fdc759-edbd-47df-b6af-be913215e2c5,e_skills/ec01f350-4c13-470e-a931-e73c0942d403,optional,knowledge,knowledge
e_skills/68fdc759-edbd-47df-b6af-be913215e2c5,e_skills/789aa845-03ab-4b82-9f54-57ebdbfc103b,optional,knowledge,knowledge
e_skills/bb5652c6-02da-4870-a7a7-a51af398a3d4,e_skills/06cef7fa-4055-4087-8753-473bd38ad575,optional,knowledge,knowledge
e_skills/bf98c5da-15c7-400f-91b2-a49caf681374,e_skills/97e0efa5-e095-4645-a249-c92d181dc7c2,optional,knowledge,knowledge
e_skills/79babced-57c5-48c4-8ac8-57e6873e91a4,e_skills/e34317a8-884d-4451-813d-dccbfd92e467,optional,knowledge,knowledge
e_skills/e11693f0-e387-4972-81e9-10ffb8ba925c,e_skills/510d7a6b-813d-477f-b96b-f85db0f060e8,essential,knowledge,knowledge
e_skills/b832a27a-1c30-4362-9416-4cbfe402daa6,e_skills/0b65cf9e-bb79-4644-a57a-96c99a59cb83,optional,knowledge,knowledge
e_skills/ad750db2-9136-4a23-a10b-2ac5ff3a8f9c,e_skills/1e6192a9-cfc9-4dc9-8828-4083477dae5d,optional,knowledge,knowledge
e_skills/1281e51c-89f1-479a-8789-1cf557d11a88,e_skills/703ccaab-bb0a-425c-8396-dbaca12dc20d,optional,knowledge,knowledge
e_skills/9b46fedb-035a-460c-9bd2-da61fd23a12a,e_skills/8b1c27f9-f393-4c6b-88ec-87dba58ac87b,optional,knowledge,knowledge
e_skills/1c392f8c-8cf3-4d18-8b99-423b4ef6bb3d,e_skills/b0264e02-1145-4247-9b97-599ffc1b98e5,optional,knowledge,knowledge
e_skills/a798f9f1-8bab-45d3-a41f-d1a32db376f5,e_skills/ed06e1ed-4ac4-462a-b33c-fdc6225932e0,optional,knowledge,knowledge
e_skills/44f3290d-64a3-4c07-84fe-584f25f1d16c,e_skills/741c244a-6499-46ba-bee6-81c9b27822c8,optional,knowledge,knowledge
e_skills/5d7b56a7-998c-4b52-b947-83c617ebd855,e_skills/8453fd9a-1904-4e77-89d9-253f3c6d9902,optional,knowledge,knowledge
e_skills/5d7b56a7-998c-4b52-b947-83c617ebd855,e_skills/164f226d-20ab-48fb-8931-700b4a92c708,optional,knowledge,knowledge
e_skills/8b2ace6c-a81c-438b-96a5-5659d81fcfcd,e_skills/fb241a57-1176-4c56-b285-a399d8789da1,optional,knowledge,knowledge
e_skills/8b2ace6c-a81c-438b-96a5-5659d81fcfcd,e_skills/2c3bd83a-09cb-480c-b42e-4f73688e8a76,optional,knowledge,knowledge
e_skills/22b9d10e-36c3-44ea-97c9-c0f3ae22df98,e_skills/636d582f-5ad4-4103-93d3-480a74ea2572,optional,knowledge,knowledge
e_skills/22b9d10e-36c3-44ea-97c9-c0f3ae22df98,e_skills/c350edfd-e2ec-4bed-9d54-3ee8286e5405,optional,knowledge,knowledge
e_skills/926e0137-9a7f-4ded-a926-cc239efe69bd,e_skills/03189bd6-5b6a-44e7-8fa0-0a85fb740be6,optional,knowledge,knowledge
e_skills/3632ecc1-c641-476a-b52a-c6ec6d20b0af,e_skills/d1cc10cc-fadf-4bbc-8cc3-f258017eae77,optional,knowledge,knowledge
e_skills/3632ecc1-c641-476a-b52a-c6ec6d20b0af,e_skills/efd20f3e-79df-4234-bfe2-27722e63141f,optional,knowledge,knowledge
e_skills/8eaa09c3-b2a8-4210-b163-84253eec8920,e_skills/eb62a8df-93cf-44bf-b300-e236e987ff95,optional,knowledge,knowledge
e_skills/79a967fd-ae7b-417e-b550-be6cf85259eb,e_skills/4cf08c98-438a-4e0c-8fd6-16d9684c70f2,optional,knowledge,knowledge
e_skills/a39356e0-7cc7-41de-af6c-3c800010297e,e_skills/d2c7693f-5df0-4eb2-98ed-b6d60a3d797a,optional,knowledge,knowledge
e_skills/907f4772-f0fb-4a25-8862-c86b51d1a528,e_skills/1662f9e2-d624-4424-9424-e90347f0e449,optional,knowledge,knowledge
e_skills/907f4772-f0fb-4a25-8862-c86b51d1a528,e_skills/65209f01-ab7d-46c5-85db-f74d6589805f,optional,knowledge,knowledge
e_skills/907f4772-f0fb-4a25-8862-c86b51d1a528,e_skills/be500ab5-de63-4c9e-8de2-eb1c0ad40fd7,optional,knowledge,knowledge
e_skills/907f4772-f0fb-4a25-8862-c86b51d1a528,e_skills/d1ea0148-142c-403a-a2d0-253e50f07081,optional,knowledge,knowledge
e_skills/125bceaa-6e93-46f4-b968-d5cb0c937543,e_skills/8a981655-ae7b-4e74-b789-16de9efa815e,optional,knowledge,knowledge
e_skills/ee42f281-23a0-4c76-9c6a-b873bed2bb3f,e_skills/7bccb14e-8f63-46b0-ab55-63df7a40902c,optional,knowledge,knowledge
e_skills/ee42f281-23a0-4c76-9c6a-b873bed2bb3f,e_skills/1cd8791f-bccf-4955-bda0-17dfce905d50,optional,knowledge,knowledge
e_skills/86bff9d1-2537-4af7-bee0-f1231d459f66,e_skills/499c5acf-c7aa-4235-9b98-5995ac93eb4e,optional,knowledge,knowledge
e_skills/83d2f2ad-bd59-4ed4-830a-44fbae68f987,e_skills/5a268b75-90ee-4022-b037-8fcf62c72639,optional,knowledge,knowledge
e_skills/d8a255ae-86dd-4131-8de2-a2bf4cdd9df2,e_skills/0736d0cf-e520-494d-8231-9e4c2c3f2d96,optional,knowledge,knowledge
e_skills/52e66f29-a93d-4709-ab5b-d567266bb071,e_skills/acefcb43-1dd7-4158-a445-a38eba876566,optional,knowledge,knowledge
e_skills/52e66f29-a93d-4709-ab5b-d567266bb071,e_skills/37d99287-46ab-4af2-8a73-299b1816acb0,optional,knowledge,knowledge
e_skills/f6f2aad2-7bbc-4f18-81d8-faeca60183f6,e_skills/f43787c4-8fe2-4486-a065-52d5e6619cf6,optional,knowledge,knowledge
e_skills/94527197-eaf1-4016-969f-86a82c8cbf02,e_skills/56661214-b1a1-4095-8a62-eaa1ecd05bae,optional,knowledge,knowledge
e_skills/94527197-eaf1-4016-969f-86a82c8cbf02,e_skills/153c819f-af3f-45bf-86ca-a81707a12448,optional,knowledge,knowledge
e_skills/94527197-eaf1-4016-969f-86a82c8cbf02,e_skills/c1c1069f-7b0c-4de9-8bde-918c7fe0fca6,optional,knowledge,knowledge
e_skills/94527197-eaf1-4016-969f-86a82c8cbf02,e_skills/360f9d31-9a83-435c-b70a-7bf3d54d333f,optional,knowledge,knowledge
e_skills/94527197-eaf1-4016-969f-86a82c8cbf02,e_skills/818d4504-15d1-4623-a52a-fd2b15af1b4a,optional,knowledge,knowledge
e_skills/94527197-eaf1-4016-969f-86a82c8cbf02,e_skills/0aa1f901-f1ba-4d2d-a91d-8de6f672d5e2,optional,knowledge,knowledge
e_skills/94527197-eaf1-4016-969f-86a82c8cbf02,e_skills/bb188149-0099-41d2-9ca3-e66202090494,optional,knowledge,knowledge
e_skills/3a9d5d5f-2360-419c-b21a-6519b0a88239,e_skills/bf77e6fb-a912-4842-86cf-66a6702f6c0c,optional,knowledge,knowledge
e_skills/7df1ef1c-abd2-41ee-8848-12ff176d45e1,e_skills/368576ef-a72c-441a-bdac-0dd267ab8c8f,optional,knowledge,knowledge
e_skills/7df1ef1c-abd2-41ee-8848-12ff176d45e1,e_skills/81547712-b913-4c13-a294-0e36f03e87d8,optional,knowledge,knowledge
e_skills/7df1ef1c-abd2-41ee-8848-12ff176d45e1,e_skills/02d314ec-5673-4c73-9fbf-694365d62c45,optional,knowledge,knowledge
e_skills/f5f2ab3e-5908-4b59-9eeb-ed02c3a79d1f,e_skills/e2c87982-5cfe-4e38-85a3-20428aab3d1d,optional,knowledge,knowledge
e_skills/539d418c-01d1-4f52-806c-c17fe4517fb4,e_skills/e34317a8-884d-4451-813d-dccbfd92e467,optional,knowledge,knowledge
e_skills/7c2bcb83-ac3c-457a-afd0-11a799c296c4,e_skills/96972370-7117-4949-a1cb-bad7ec3d0d1a,optional,knowledge,knowledge
e_skills/7c2bcb83-ac3c-457a-afd0-11a799c296c4,e_skills/8b0f9315-8a00-473f-a9b7-2f4ff656e4a6,optional,knowledge,knowledge
e_skills/b917f219-959c-4aa8-9b98-2d7a1a6bc1bb,e_skills/0c8cf19f-363c-4171-8fb5-c23823c6acff,optional,knowledge,knowledge
e_skills/f3cc643d-0728-43eb-9c27-96a0ff8704fe,e_skills/70b41425-7c44-480c-bba3-ebf7b7ce120b,optional,knowledge,knowledge
e_skills/a61aa533-25e2-42b1-8503-ca6da30c48d9,e_skills/0c5fb4af-f487-4c37-9ffa-9e9b0bc27d61,optional,knowledge,knowledge
e_skills/a61aa533-25e2-42b1-8503-ca6da30c48d9,e_skills/1617da0e-8630-4766-92df-a2627f0353d3,optional,knowledge,knowledge
e_skills/a61aa533-25e2-42b1-8503-ca6da30c48d9,e_skills/fdc9af31-a5ba-4b2e-9578-2b8baca0f13d,optional,knowledge,knowledge
e_skills/739dff91-fc75-49ac-b94f-1deaddc49167,e_skills/7b2c7249-6ad5-4e37-baa8-0b94626002bd,optional,knowledge,knowledge
e_skills/8a858e5a-25e5-41e6-9bec-6cf61eea38ac,e_skills/fcb64169-e526-4d4d-a9e6-378620db7fd0,optional,knowledge,knowledge
e_skills/6742b8d1-7ab8-4b17-aae7-c31c8981289b,e_skills/729f67dd-ff15-4ea8-9070-fa7f6161ccc4,optional,knowledge,knowledge
e_skills/6742b8d1-7ab8-4b17-aae7-c31c8981289b,e_skills/13efc396-5136-4a28-8c1a-07217c56a49a,optional,knowledge,knowledge
e_skills/0f99e1d4-ab58-4f1c-bd08-a1795965060e,e_skills/1d10dd06-749a-41bd-8e59-73d5bb10c4c4,optional,knowledge,knowledge
e_skills/7714d11c-73a9-470a-a8b9-ce92ae53958a,e_skills/5230f2cd-4ad1-4423-8aba-c2ec3662d466,optional,knowledge,knowledge
e_skills/7714d11c-73a9-470a-a8b9-ce92ae53958a,e_skills/49d5ad3e-71c2-4eaa-9cad-185fa2a803c6,optional,,
e_skills/2e4fa9be-cae6-489b-9e03-0eab7a865b06,e_skills/8efa1f21-44d3-4c6b-8b23-eb4e17746a23,optional,knowledge,knowledge
e_skills/2e4fa9be-cae6-489b-9e03-0eab7a865b06,e_skills/78108784-ff11-4df8-831f-f4d8975a6c5c,optional,knowledge,knowledge
e_skills/2e4fa9be-cae6-489b-9e03-0eab7a865b06,e_skills/ee1e57db-c5a6-4653-ab2f-262d609111ad,optional,knowledge,knowledge
e_skills/2e4fa9be-cae6-489b-9e03-0eab7a865b06,e_skills/384dd01c-ee92-4136-a5ec-a73b6192c853,optional,knowledge,knowledge
e_skills/be2e1234-bf8f-4749-a089-f60ecdc7435e,e_skills/466020ab-a421-4457-963b-bc5d42c81309,optional,knowledge,knowledge
e_skills/223cd97a-2296-49f3-9c3a-b23be8b74ea4,e_skills/b7710eb8-0b34-4e72-ad74-7af18f7c2019,optional,knowledge,knowledge
e_skills/9eea57be-d7fa-4abb-8780-610af8c66b89,e_skills/1dfb8f8f-fd3e-4171-8197-49d0c4dd317f,optional,knowledge,knowledge
e_skills/26ca13cd-0188-469f-9166-4de03c18cc96,e_skills/ea5e3881-af52-46f2-8719-f75c12b7941f,optional,knowledge,knowledge
e_skills/566c6ba7-0872-4d61-bc36-cf525c8cda8e,e_skills/3fd6b8be-58d8-4484-8d42-fc52528ae675,optional,knowledge,knowledge
e_skills/bc924009-5fe3-4af9-8e3b-b9a844ba618c,e_skills/8fa6dd9e-9e98-4eec-a9b5-67910ceefaa7,optional,knowledge,knowledge
e_skills/286b900f-541a-4bc0-af17-d9bd40681138,e_skills/bd380fb9-77c8-4729-ae3d-744e4ec2b818,optional,knowledge,knowledge
e_skills/5ce16998-9e37-42aa-8ed4-0786933aae1a,e_skills/2fbca36d-afd9-47ec-93ac-246c04b0733a,optional,knowledge,knowledge
e_skills/5ce16998-9e37-42aa-8ed4-0786933aae1a,e_skills/8ea29598-003b-4160-bda0-59ad5aa8418f,optional,knowledge,knowledge
e_skills/5ce16998-9e37-42aa-8ed4-0786933aae1a,e_skills/6abb3741-1fa4-4c6b-aa20-fdce5cd3c1d5,optional,knowledge,knowledge
e_skills/aa18d30c-5cc9-41d8-bc79-2714c14fb6da,e_skills/cf80944b-e7d1-478a-a204-998be7f7e628,optional,knowledge,knowledge
e_skills/aa18d30c-5cc9-41d8-bc79-2714c14fb6da,e_skills/d9b0f1de-9e00-429b-9d73-c400db3544fd,optional,knowledge,knowledge
e_skills/55f9b9af-10b2-43f6-90e7-da39ea194ded,e_skills/4307114d-5a97-4418-bcaf-5ad11f68aafc,optional,knowledge,knowledge
e_skills/3c752b44-0b62-4ca1-945c-2dd04638ef25,e_skills/fdc8caa1-7d28-45a5-b4cb-6dd108869abc,optional,knowledge,knowledge
e_skills/7a22ae85-1668-4a6d-b8e0-52d67cc04f65,e_skills/0509712e-c92e-4630-8eff-42ed5d63d697,optional,knowledge,knowledge
e_skills/6ec8391b-776c-402c-8e04-8ca08a0bdc90,e_skills/6d657bf1-213f-4748-9108-2833f9067960,optional,knowledge,knowledge
e_skills/74f15718-64f0-4773-a7af-580ad4f586cd,e_skills/184c7289-8578-4be2-b8bf-ff17a2de2e18,optional,knowledge,knowledge
e_skills/5656d51c-f015-47af-b715-134f5f9f0dc0,e_skills/6bb1619d-1267-4fae-9cfb-be67b52b8edc,optional,knowledge,knowledge
e_skills/c294bfd6-7306-433f-9d56-3f2efa3bf575,e_skills/b627e078-96fc-412a-b836-9eebabef26a8,optional,knowledge,knowledge
e_skills/771e5a4f-1d6e-40b5-af3b-076edb049685,e_skills/8783ea6d-de9a-4d54-a889-de379f8c8733,optional,knowledge,knowledge
e_skills/771e5a4f-1d6e-40b5-af3b-076edb049685,e_skills/eb5edff1-62a7-4f93-a719-09cdcbf70a6c,optional,knowledge,knowledge
e_skills/771e5a4f-1d6e-40b5-af3b-076edb049685,e_skills/0c07fcfa-48b9-4f84-8caa-27f7e6a8e588,optional,knowledge,knowledge
e_skills/a99828bf-c1cd-45a6-9caf-5d7c8352fde9,e_skills/70335778-d2b8-4d2b-8d40-4b756402d4ed,optional,knowledge,knowledge
e_skills/a99828bf-c1cd-45a6-9caf-5d7c8352fde9,e_skills/2fbca36d-afd9-47ec-93ac-246c04b0733a,optional,knowledge,knowledge
e_skills/a99828bf-c1cd-45a6-9caf-5d7c8352fde9,e_skills/8ea29598-003b-4160-bda0-59ad5aa8418f,optional,knowledge,knowledge
e_skills/a99828bf-c1cd-45a6-9caf-5d7c8352fde9,e_skills/fef50654-25e3-49cd-958c-c64ee8e192ed,optional,knowledge,knowledge
e_skills/a99828bf-c1cd-45a6-9caf-5d7c8352fde9,e_skills/7b600365-d041-4294-85d7-e0127cad4509,optional,knowledge,knowledge
e_skills/14a68a42-4411-41c0-b992-fde4bd6c433d,e_skills/cec32931-fbc4-45b6-b1b2-c0699b9a4b36,optional,knowledge,knowledge
e_skills/14a68a42-4411-41c0-b992-fde4bd6c433d,e_skills/18a431bf-93bd-4d18-8a12-d81b556cdf9e,optional,knowledge,knowledge
e_skills/14a68a42-4411-41c0-b992-fde4bd6c433d,e_skills/045ab1ca-0842-4389-a79b-d0b09040bb23,optional,knowledge,knowledge
e_skills/fc3cc44e-d31c-40bb-a5cf-2b0a70010f8b,e_skills/480c7655-8515-4bb9-b664-a24adb8e52ac,optional,knowledge,knowledge
e_skills/d74c565c-f7e3-4eea-b1db-9019b6223558,e_skills/6cb86351-6203-4e10-bd1e-6dc5f993d53f,optional,knowledge,knowledge
e_skills/4daf0efe-1436-40d6-83b5-2ae558c06a01,e_skills/ad4f1f39-187b-4cb8-8858-69f355ea6c0b,optional,knowledge,knowledge
e_skills/e53dee28-0665-402a-82f8-08c6b80c6a17,e_skills/fd8ed919-2084-4d64-bd30-d9a607f577ee,optional,knowledge,knowledge
e_skills/81966277-a0bf-46bf-81b0-0f65d5a72062,e_skills/f5b6c09e-7d52-4d93-a6be-a235c92ee21d,optional,knowledge,knowledge
e_skills/b16edbf3-ba97-4a2a-9357-2e2968ce0b02,e_skills/c790efe8-3a90-43ed-99ae-4237f4485a67,optional,knowledge,knowledge
e_skills/af668cc3-b95e-47cc-bf06-fc3278839f7b,e_skills/13a8e7c5-848b-491b-a1c7-d09654820112,optional,knowledge,knowledge
e_skills/c4099be2-0c07-48d7-a1c2-9f0ae471754c,e_skills/8107597c-46d7-4802-a09a-f0a3e580b9f4,optional,knowledge,knowledge
e_skills/72524748-5a00-4a75-bc2e-de38298bd515,e_skills/050dc9d8-67de-4b6e-a51c-8038461c5ba7,optional,knowledge,knowledge
e_skills/c6b29029-2557-4716-9be1-20710f3ff111,e_skills/cc1d5382-2618-48bc-a521-07c22fb4d3b1,optional,knowledge,knowledge
e_skills/09e1abd5-3802-4f9b-bba5-7dc0a5f23a6c,e_skills/5850bd08-b498-4545-96f9-d25c5c69fa92,optional,knowledge,knowledge
e_skills/bfcb611f-24fd-494e-b337-fb755c0f4dab,e_skills/0cecf357-f148-4a8b-838b-a92e83d6fece,optional,knowledge,knowledge
e_skills/3c86c388-0226-4ad6-a4e8-50a3d031645b,e_skills/5a512767-9922-435f-bcc8-ec75cb5cebf3,optional,knowledge,knowledge
e_skills/3c86c388-0226-4ad6-a4e8-50a3d031645b,e_skills/0e9c69e0-1e8a-4fd3-afa5-a2ddd1837f18,optional,knowledge,knowledge
e_skills/3115b5ac-bcfe-427e-a6bf-1db3c8b8d59c,e_skills/389f6392-76c1-4407-8c32-93c82ae904c8,optional,knowledge,knowledge
e_skills/01e810c7-a0ad-4585-8985-f3b10fbe2427,e_skills/144e3f19-ea67-49d5-a5ee-88d1e2d3bba7,optional,knowledge,knowledge
