_id,Scale ID,Element ID,O*NET-SOC Code
o_jobSkills/281eaed9-2ba5-4e23-9982-91b47fda1d04,,2.B.3.m,11-3011.00
o_jobSkills/0026701a-3c51-4573-8d28-4b960dcfeca9,,2.B.4.e,11-3011.00
o_jobSkills/aeafbffd-6e83-4121-b581-4aa87e7ff74a,,2.B.4.g,11-3011.00
o_jobSkills/36cbb860-0bed-46fa-b905-ec48c72c9bb1,,2.B.4.h,11-3011.00
o_jobSkills/4a91faa7-c67c-453a-904d-a1d15088907b,,2.B.5.a,11-3011.00
o_jobSkills/bcc7e253-d848-4256-b1e4-ffe66b1fd793,,2.B.5.b,11-3011.00
o_jobSkills/1e3ed92a-c9e2-4b71-bc86-5b69af37f55d,,2.B.5.c,11-3011.00
o_jobSkills/d7671aa6-00c5-43e3-b3aa-30bef76c14d6,,2.B.5.d,11-3011.00
o_jobSkills/7ceff02d-7e95-4057-8cc2-63449ca342a3,,2.A.1.a,11-3021.00
o_jobSkills/18e12553-6415-4160-88bb-515d213a8771,,2.A.1.b,11-3021.00
o_jobSkills/fbfa5b17-fd3a-43a3-88bc-1d0b352a17c8,,2.A.1.c,11-3021.00
o_jobSkills/5762c60e-0ba2-447e-89a7-64e9346eb611,,2.A.1.d,11-3021.00
o_jobSkills/a43833b6-fd65-49e9-8580-e5fd2d0ec80a,,2.A.1.e,11-3021.00
o_jobSkills/de6b61d3-55ed-4a75-81f8-f06ff949486d,,2.A.1.f,11-3021.00
o_jobSkills/6fc3584f-67f0-44b8-880b-ff804568e8dd,,2.A.2.a,11-3021.00
o_jobSkills/9d5b3fb1-f6e6-4990-8f03-1ba1e85a8b72,,2.A.2.b,11-3021.00
o_jobSkills/a8e2792a-f572-43d4-8587-f4dca4768410,,2.A.2.c,11-3021.00
o_jobSkills/24968328-421c-4a82-acea-0485d6ada8a6,,2.A.2.d,11-3021.00
o_jobSkills/de1978aa-81fd-4dbd-b716-c8426cfa9d2e,,2.B.1.a,11-3021.00
o_jobSkills/3477be91-2c45-499b-a88a-027044e3066b,,2.B.1.b,11-3021.00
o_jobSkills/3be4acdb-25dc-4c07-adc6-b37ef1bc5cbf,,2.B.1.c,11-3021.00
o_jobSkills/0988aad1-de30-4aff-9a54-ac92d5d62a6d,,2.B.1.d,11-3021.00
o_jobSkills/3ec007fb-3d20-4c01-98f6-ee41f9f695fd,,2.B.1.e,11-3021.00
o_jobSkills/718b9d8b-1364-4c5f-9207-e2fb7bd5f202,,2.B.1.f,11-3021.00
o_jobSkills/9b66959f-c97c-4ad7-a689-9bccb59d1438,,2.B.2.i,11-3021.00
o_jobSkills/1fe37ccc-62d7-48e8-8355-5772516024df,,2.B.3.a,11-3021.00
o_jobSkills/297f9f26-1558-43fa-94e0-c6d274cd52f9,,2.B.3.b,11-3021.00
o_jobSkills/0f0260c1-b201-47d1-9462-28a5892d7295,,2.B.3.c,11-3021.00
o_jobSkills/f040e782-e623-4bb1-9406-8e42798fbe03,,2.B.3.d,11-3021.00
o_jobSkills/0e8c1ae9-c701-4420-a3ae-3aac1ce05259,,2.B.3.e,11-3021.00
o_jobSkills/706e2e72-86cb-440a-b3a6-c8b896a191a0,,2.B.3.g,11-3021.00
o_jobSkills/c622185d-1c5c-4e55-b3a1-d0895209146e,,2.B.3.h,11-3021.00
o_jobSkills/efda60eb-30ec-4647-bbd7-f60959aae97f,,2.B.3.j,11-3021.00
o_jobSkills/319d2d27-3450-4549-bbc2-d6b00839c803,,2.B.3.k,11-3021.00
o_jobSkills/7a2ed1be-8b52-43f6-b88c-0f22c0451748,,2.B.3.l,11-3021.00
o_jobSkills/d6ecbe91-e80f-4b5a-9b63-fbfeec6c5b9a,,2.B.3.m,11-3021.00
o_jobSkills/c0527727-b3a2-441f-95d4-6d0c587594f2,,2.B.4.e,11-3021.00
o_jobSkills/7065b857-f1b3-4526-95cf-986eaecad7ff,,2.B.4.g,11-3021.00
o_jobSkills/4c12b080-574e-4187-9411-c1dfefbde9f5,,2.B.4.h,11-3021.00
o_jobSkills/e797a17e-0ff8-44f8-acb9-18880a6dc695,,2.B.5.a,11-3021.00
o_jobSkills/a0161e39-a903-4fc3-9bb3-27ff3c68e455,,2.B.5.b,11-3021.00
o_jobSkills/a8cbbe66-3d98-4ee5-83cb-76892503dfc1,,2.B.5.c,11-3021.00
o_jobSkills/6b113149-9c34-4956-8b1a-27e274339f67,,2.B.5.d,11-3021.00
o_jobSkills/de2bf9fa-0daa-4135-8284-f68ba2c331e1,,2.A.1.a,11-3031.01
o_jobSkills/56fcc842-2e6f-4d68-821c-aac50b6a983f,,2.A.1.b,11-3031.01
o_jobSkills/6c253c04-a89d-453e-ba0b-348d30bc993b,,2.A.1.c,11-3031.01
o_jobSkills/5244b0cd-59c7-4607-955a-62cec7a42e50,,2.A.1.d,11-3031.01
o_jobSkills/fad3c8d8-1bc3-47b2-9ba2-5d5a9d0c611c,,2.A.1.e,11-3031.01
o_jobSkills/02268d10-eeaf-492c-a55b-778ee991d7ff,,2.A.1.f,11-3031.01
o_jobSkills/cd15c4b0-090d-4ff8-a6a3-211cab157af7,,2.A.2.a,11-3031.01
o_jobSkills/afebc4b2-e622-4604-8663-b47773d79212,,2.A.2.b,11-3031.01
o_jobSkills/def83dc9-fdae-43e4-9eee-9b9ef0181c96,,2.A.2.c,11-3031.01
o_jobSkills/c9505d7f-f582-4d9b-863f-f318ec4c434f,,2.A.2.d,11-3031.01
o_jobSkills/5999b66c-b0a2-453e-ab81-7a27e2de0c93,,2.B.1.a,11-3031.01
o_jobSkills/05c36792-9acb-4fb2-9d94-6332924ce608,,2.B.1.b,11-3031.01
o_jobSkills/8257fc4d-aed1-4be8-ae25-8a748784bf57,,2.B.1.c,11-3031.01
o_jobSkills/e79e2c0f-2342-4378-ae7f-e0b9d2bfd23f,,2.B.1.d,11-3031.01
o_jobSkills/8dba193a-52f2-4bbb-9ebe-418e35ce2986,,2.B.1.e,11-3031.01
o_jobSkills/7e3decc3-693b-4613-a661-99c5929d1290,,2.B.1.f,11-3031.01
o_jobSkills/2615eb45-81aa-4ffb-acd4-2a86e3d58ff9,,2.B.2.i,11-3031.01
o_jobSkills/5dc3aa29-1891-4b85-81d3-08fac5ec03a0,,2.B.3.a,11-3031.01
o_jobSkills/a75048bc-2541-4448-8962-493b53fc8516,,2.B.3.b,11-3031.01
o_jobSkills/2830c1c8-6d12-4285-b8f4-75297b61f4de,,2.B.3.c,11-3031.01
o_jobSkills/fb8d6ed6-2c07-4742-bc60-5409e92da564,,2.B.3.d,11-3031.01
o_jobSkills/0b36fc95-8a87-43b1-9b91-266aa400d1ac,,2.B.3.e,11-3031.01
o_jobSkills/4372f4cb-038e-48c7-b01f-d4c665cdcadd,,2.B.3.g,11-3031.01
o_jobSkills/f76823e8-40e7-4dbb-9854-55ba32714855,,2.B.3.h,11-3031.01
o_jobSkills/6145ace3-1458-417c-b912-1a28ee25ca81,,2.B.3.j,11-3031.01
o_jobSkills/a30832d7-1ab4-4d9a-b8e7-9d1d76a4ba14,,2.B.3.k,11-3031.01
o_jobSkills/e19bcfb7-6c64-4a8d-86b0-bf332e91a155,,2.B.3.l,11-3031.01
o_jobSkills/8e30b6ab-471b-4258-b120-ccc8328cf21f,,2.B.3.m,11-3031.01
o_jobSkills/fa16c952-18bc-4182-b66b-4d3ee6bfe47e,,2.B.4.e,11-3031.01
o_jobSkills/98764855-6629-47af-8a4e-6264562d677f,,2.B.4.g,11-3031.01
o_jobSkills/f9a90bc1-f9be-4585-91de-370cc17f01cb,,2.B.4.h,11-3031.01
o_jobSkills/26b8f6fe-a362-42e0-8845-78618ba94247,,2.B.5.a,11-3031.01
o_jobSkills/ef43cdb5-e42d-4843-af13-73655984f96c,,2.B.5.b,11-3031.01
o_jobSkills/a5b62561-ad76-4e2d-b9a9-d391d8a1df56,,2.B.5.c,11-3031.01
o_jobSkills/c52b4520-78c9-4c55-baac-b79e82f4b3f7,,2.B.5.d,11-3031.01
o_jobSkills/58c2299b-8595-4503-9f6b-b26e43baffef,,2.A.1.a,11-3031.02
o_jobSkills/ef81822b-9ea0-4593-9abc-8406c7fcbdb4,,2.A.1.b,11-3031.02
o_jobSkills/4c5ab7b1-d566-4c3f-a325-ff8657e2cac6,,2.A.1.c,11-3031.02
o_jobSkills/55122df7-3656-4273-959e-ea2b850e0eed,,2.A.1.d,11-3031.02
o_jobSkills/64032196-cf36-4b7b-b879-cc8d4b846d7f,,2.A.1.e,11-3031.02
o_jobSkills/1365360d-de73-4549-8711-9984c9fac83e,,2.A.1.f,11-3031.02
o_jobSkills/cd969db4-1f3f-49cd-89ee-c4310aa30de2,,2.A.2.a,11-3031.02
o_jobSkills/ce90e9ed-f2ba-4ae1-96eb-d206308b100a,,2.A.2.b,11-3031.02
o_jobSkills/78b76d97-a94d-4de9-aea3-986b12aeb170,,2.A.2.c,11-3031.02
o_jobSkills/d3678823-fce2-42da-875b-0dd920337b0b,,2.A.2.d,11-3031.02
o_jobSkills/b500f96c-fa35-4e43-bd42-3e2f7bfe1dee,,2.B.1.a,11-3031.02
o_jobSkills/910a3d17-fce2-407e-b029-a68be84be5c0,,2.B.1.b,11-3031.02
o_jobSkills/323e9316-94f0-4aa9-b363-5aa0adf45371,,2.B.1.c,11-3031.02
o_jobSkills/256e965d-418d-454f-8a48-5cb6de46ed8a,,2.B.1.d,11-3031.02
o_jobSkills/063898a6-b7ea-4a51-8713-afc0f24a7d8f,,2.B.1.e,11-3031.02
o_jobSkills/66891972-2d8d-4f65-a0b0-faf19d2edb23,,2.B.1.f,11-3031.02
o_jobSkills/f43c43ac-c5c8-4928-b979-1b03c2dddc68,,2.B.2.i,11-3031.02
o_jobSkills/566850da-9a58-42d4-97ba-85d9bce0c17d,,2.B.3.a,11-3031.02
o_jobSkills/0701f0d1-8736-4e8e-bad3-221f463bde43,,2.B.3.b,11-3031.02
o_jobSkills/71962093-d55f-4af1-aa48-9f11a1357786,,2.B.3.c,11-3031.02
o_jobSkills/3dc9be2a-2803-4ddb-bb3f-fc6a3ba7c5b1,,2.B.3.d,11-3031.02
o_jobSkills/eb42ecf2-6cb7-485f-be30-734f87ef2ab3,,2.B.3.e,11-3031.02
o_jobSkills/557a9f3e-d039-4936-a427-72b4a235f081,,2.B.3.g,11-3031.02
o_jobSkills/4d359327-8e02-42eb-86c3-a44e510ae696,,2.B.3.h,11-3031.02
o_jobSkills/76bbf59a-6f47-4878-b05c-2f4b13531cd1,,2.B.3.j,11-3031.02
o_jobSkills/6f826eb4-1849-4a69-83c5-bc4a728e2b65,,2.B.3.k,11-3031.02
o_jobSkills/59cf948e-fe38-48a1-9541-a9b0f3b7a123,,2.B.3.l,11-3031.02
o_jobSkills/eb2ea585-09d8-4d7d-b2d9-dddbee5b62ce,,2.B.3.m,11-3031.02
o_jobSkills/01a31c21-d5e7-44a9-bcf5-1cd5519308cc,,2.B.4.e,11-3031.02
o_jobSkills/b5c81302-3e76-4a2f-93ff-7cb0fd4919a6,,2.B.4.g,11-3031.02
o_jobSkills/909e2fb9-50a9-4cfb-a33c-bffbe8028fcd,,2.B.4.h,11-3031.02
o_jobSkills/87321181-706d-492b-9f74-5334db87686f,,2.B.5.a,11-3031.02
o_jobSkills/427827be-d48f-49b6-b493-a121e6f638c1,,2.B.5.b,11-3031.02
o_jobSkills/d62bf83d-1ad4-488c-8bb8-6b490bb0044b,,2.B.5.c,11-3031.02
o_jobSkills/fb2c634e-693c-4f7d-8e23-b576f9b76d43,,2.B.5.d,11-3031.02
o_jobSkills/1eab39ab-b8a5-4ae7-a5b2-4798d3f772ac,,2.A.1.a,11-3051.00
o_jobSkills/fac7078b-ec9e-4a11-9b3a-0c42f4fbbecf,,2.A.1.b,11-3051.00
o_jobSkills/7212a007-7dda-49f3-a1da-13f8c9f6fbfa,,2.A.1.c,11-3051.00
o_jobSkills/dd68bd14-c0a6-45a4-b476-f6a8abbb13db,,2.A.1.d,11-3051.00
o_jobSkills/5e64db3b-f743-4140-8d43-47b6b1d7c770,,2.A.1.e,11-3051.00
o_jobSkills/d18624bb-cfeb-430d-bc12-6cc66ea50d31,,2.A.1.f,11-3051.00
o_jobSkills/016e4673-a07f-474d-bee8-1ee7595ea993,,2.A.2.a,11-3051.00
o_jobSkills/0b191d3e-d0b2-4a9d-94ff-0b2330f98d62,,2.A.2.b,11-3051.00
o_jobSkills/52e456a1-26ab-496f-8d62-21f0480efe79,,2.A.2.c,11-3051.00
o_jobSkills/58a4539f-51a4-45d4-b288-fc613e1f5511,,2.A.2.d,11-3051.00
o_jobSkills/ea574b8c-9f7e-46d4-b5bb-ea8d38284a68,,2.B.1.a,11-3051.00
o_jobSkills/fd06bb94-6b92-4e9a-95ae-3394ebe97b42,,2.B.1.b,11-3051.00
o_jobSkills/c6c91b52-6e28-44bd-ac6b-0af2b7b9dd04,,2.B.1.c,11-3051.00
o_jobSkills/880a4f45-7fa9-4217-b061-f9465282d041,,2.B.1.d,11-3051.00
o_jobSkills/782115e2-6969-42a1-86fd-f3a5bb5bcd32,,2.B.1.e,11-3051.00
o_jobSkills/84cfea98-c580-4075-a6dc-ae711a803513,,2.B.1.f,11-3051.00
o_jobSkills/17dba695-686f-46ff-80f1-0a29f95eb9c2,,2.B.2.i,11-3051.00
o_jobSkills/8ffccb91-cf63-4734-871b-ce4e4122d577,,2.B.3.a,11-3051.00
o_jobSkills/9564adf0-9a5c-46d7-8cda-7c64294abd90,,2.B.3.b,11-3051.00
o_jobSkills/34bedad6-cbc2-4cda-bf93-a34a055bdb93,,2.B.3.c,11-3051.00
o_jobSkills/8cf6c74e-9f58-488b-8f8b-4db32d11de04,,2.B.3.d,11-3051.00
o_jobSkills/3a070715-6bdf-419d-84d1-d12a0a06d831,,2.B.3.e,11-3051.00
o_jobSkills/da04d72c-a3c8-428d-87aa-ea9f7f8d9000,,2.B.3.g,11-3051.00
o_jobSkills/66dbb5c2-5719-4f59-8d3f-30faa849c9a4,,2.B.3.h,11-3051.00
o_jobSkills/189189ad-89f9-49a4-9464-febfa9b9ceeb,,2.B.3.j,11-3051.00
o_jobSkills/5ebace3f-948a-442c-987c-1b75ed927606,,2.B.3.k,11-3051.00
o_jobSkills/1e14b841-af0a-418c-8d40-0931f4569ed4,,2.B.3.l,11-3051.00
o_jobSkills/672d71f9-267e-4a8a-b78f-5c2c28ed1f6a,,2.B.3.m,11-3051.00
o_jobSkills/b3a54aaf-6882-4240-9016-e9a91ca85260,,2.B.4.e,11-3051.00
o_jobSkills/ad6747ea-b3a7-4917-aafd-4a8ac872ddea,,2.B.4.g,11-3051.00
o_jobSkills/d90cbc75-2084-4ff4-947e-d6129f442dd0,,2.B.4.h,11-3051.00
o_jobSkills/ad2685c8-1c3c-4705-a692-be33e62362c6,,2.B.5.a,11-3051.00
o_jobSkills/305d103d-ac4e-4d33-a423-d7cd64e1049e,,2.B.5.b,11-3051.00
o_jobSkills/77dffd51-a782-43b1-81ea-ea04c52fe529,,2.B.5.c,11-3051.00
o_jobSkills/56107c7a-0440-419d-ac7d-2e83e75dc13b,,2.B.5.d,11-3051.00
o_jobSkills/9aefc230-4f65-4b38-b3f1-a495242d136e,,2.A.1.a,11-3051.01
o_jobSkills/69665081-04e7-4a66-8c5e-7be10459ff80,,2.A.1.b,11-3051.01
o_jobSkills/2461ffdd-35e1-427a-a74f-0e55aff3ad1f,,2.A.1.c,11-3051.01
o_jobSkills/ee87921d-d153-42db-bc2e-ba87007b83ce,,2.A.1.d,11-3051.01
o_jobSkills/60e92994-0658-4bd8-a3dc-58f1e449f519,,2.A.1.e,11-3051.01
o_jobSkills/bc35de6b-d600-4918-9f37-3701b8db38bb,,2.A.1.f,11-3051.01
o_jobSkills/e5c9d76e-7352-4182-b3f0-7fa657c878fa,,2.A.2.a,11-3051.01
o_jobSkills/995209fd-404d-4f79-bed3-0f51ec3d7cff,,2.A.2.b,11-3051.01
o_jobSkills/ab1411fc-60b2-4f3b-b456-91355ae2e21d,,2.A.2.c,11-3051.01
o_jobSkills/ab974512-36cf-4093-9b3c-c7be6cfc41fe,,2.A.2.d,11-3051.01
o_jobSkills/dc91463c-dd79-4a95-a998-30a3211a09de,,2.B.1.a,11-3051.01
o_jobSkills/c4455024-2495-4e66-b3e9-b7e8ee144a65,,2.B.1.b,11-3051.01
o_jobSkills/d9918a2f-abb8-43d7-af02-f088050b2cc9,,2.B.1.c,11-3051.01
o_jobSkills/5fdb08d7-fa92-4a69-bad1-ac816146adc5,,2.B.1.d,11-3051.01
o_jobSkills/dff08591-7a1f-4973-beb8-52cdca588d78,,2.B.1.e,11-3051.01
o_jobSkills/b8c29987-13cb-4904-8ecb-528d56ee1067,,2.B.1.f,11-3051.01
o_jobSkills/3133162b-1d18-4a32-9809-33213442a13e,,2.B.2.i,11-3051.01
o_jobSkills/2ad17b7a-ba23-4f04-878c-13815f8b6c05,,2.B.3.a,11-3051.01
o_jobSkills/bebe6082-47d3-4993-af59-d2ae72998e30,,2.B.3.b,11-3051.01
o_jobSkills/f4faec90-7910-46f2-8652-befb3261f873,,2.B.3.c,11-3051.01
o_jobSkills/b84683e2-8c35-47b9-8e46-51eb1e6b9c10,,2.B.3.d,11-3051.01
o_jobSkills/a901f60f-f2de-499d-b119-2e76cf8e62c8,,2.B.3.e,11-3051.01
o_jobSkills/590b1376-bcbb-44d4-bbae-a600145cfa88,,2.B.3.g,11-3051.01
o_jobSkills/99ccbc85-3415-41e9-a677-a7917415462c,,2.B.3.h,11-3051.01
o_jobSkills/1bfb9273-bbe6-4f88-843a-6d6abad2485a,,2.B.3.j,11-3051.01
o_jobSkills/ac90fea6-f533-4a1e-8535-62c797c5765c,,2.B.3.k,11-3051.01
o_jobSkills/ef54bfb6-3cf6-49fb-8bc7-ef00dce72f6e,,2.B.3.l,11-3051.01
o_jobSkills/b3008dd2-7439-4fef-bfaf-6ce154063ef3,,2.B.3.m,11-3051.01
o_jobSkills/367cbe99-bd37-4f10-8d86-c6eeb25f4d59,,2.B.4.e,11-3051.01
o_jobSkills/2662e50a-60ec-4082-b98e-833746e32e15,,2.B.4.g,11-3051.01
o_jobSkills/21cfcf17-6eb8-4cf5-bc46-eb3291cd56b2,,2.B.4.h,11-3051.01
o_jobSkills/5abad70e-c1b9-4234-b2e9-a13884d10d1e,,2.B.5.a,11-3051.01
o_jobSkills/b1b2147c-5ac1-4703-b491-8d37c6ef1022,,2.B.5.b,11-3051.01
o_jobSkills/8f1eba15-ee76-451e-98a0-a74aac45563c,,2.B.5.c,11-3051.01
o_jobSkills/a892b0a0-3178-41fb-ba17-ffc5923fa7ea,,2.B.5.d,11-3051.01
o_jobSkills/c8ae1911-8550-400d-ab52-82ea9321c6a9,,2.A.1.a,11-3051.02
o_jobSkills/8bbcc5d3-c68d-4c0e-a8d8-5877dd75a942,,2.A.1.b,11-3051.02
o_jobSkills/89a2d43c-9f15-4e3e-9d64-f7a615713f1e,,2.A.1.c,11-3051.02
o_jobSkills/405b21dc-f5ae-4699-b8ac-6ce1233c1d98,,2.A.1.d,11-3051.02
o_jobSkills/6b64471b-3097-4d5d-9694-ebffaded6815,,2.A.1.e,11-3051.02
o_jobSkills/58f09c53-b2a4-4cfc-a47e-a4854faece2b,,2.A.1.f,11-3051.02
o_jobSkills/f044ae3e-30fd-4673-86dc-2d5f20f19513,,2.A.2.a,11-3051.02
o_jobSkills/5e77d4fc-d923-423b-ae26-395587be5794,,2.A.2.b,11-3051.02
o_jobSkills/52226bb2-2619-49df-8743-f5710d9aa6c9,,2.A.2.c,11-3051.02
o_jobSkills/f825faa6-4a1d-4371-baf0-6f43208c793a,,2.A.2.d,11-3051.02
o_jobSkills/d695679d-1c72-49b6-9a5c-248fc2aedc3a,,2.B.1.a,11-3051.02
o_jobSkills/5de1a66f-f2d4-4c55-a7ec-aea571004369,,2.B.1.b,11-3051.02
o_jobSkills/412f7187-c81a-4ad5-8222-a56a4dfd2956,,2.B.1.c,11-3051.02
o_jobSkills/835a232e-5148-4de1-b6aa-8ec0506cf440,,2.B.1.d,11-3051.02
o_jobSkills/0f11cb38-7720-4720-a8eb-94a38dc10fb7,,2.B.1.e,11-3051.02
o_jobSkills/91e9d2d8-f755-4b4c-9ce6-e87584039ca2,,2.B.1.f,11-3051.02
o_jobSkills/e9861dcc-07ab-40a6-8834-f9754c7977c5,,2.B.2.i,11-3051.02
o_jobSkills/5616af7e-08b7-48d5-912e-76c3eabdf409,,2.B.3.a,11-3051.02
o_jobSkills/f17efeb4-7325-4737-972c-f7062ff3c00b,,2.B.3.b,11-3051.02
o_jobSkills/13bd7ffe-4383-4ea4-ba2b-83673f219f6d,,2.B.3.c,11-3051.02
o_jobSkills/2c74a958-9ea5-4b2b-87b8-4943cfd2ee47,,2.B.3.d,11-3051.02
o_jobSkills/5397a879-a9c3-4b91-a0dc-6d17953dd867,,2.B.3.e,11-3051.02
o_jobSkills/c2be40bb-a87a-4e37-9fd0-233e14d0f295,,2.B.3.g,11-3051.02
o_jobSkills/30c4612d-bcaf-4608-9d9d-bb5b1dc8faa5,,2.B.3.h,11-3051.02
o_jobSkills/8e343c1e-7a1b-4ae7-b3a1-25ea26953f68,,2.B.3.j,11-3051.02
o_jobSkills/6fd6f662-ce81-40b1-8828-7837053314d6,,2.B.3.k,11-3051.02
o_jobSkills/5b8b9d3e-a932-474d-a90a-95f95cd28bfd,,2.B.3.l,11-3051.02
o_jobSkills/d3df06ac-ad33-49b0-9849-278808474169,,2.B.3.m,11-3051.02
o_jobSkills/696afd92-f0e4-400b-81ba-0b3719af7c2c,,2.B.4.e,11-3051.02
o_jobSkills/7ce58d76-2fea-4ec0-b1c8-2818732c92dd,,2.B.4.g,11-3051.02
o_jobSkills/3077fbb5-9199-4e66-969a-0cb5adde7d4b,,2.B.4.h,11-3051.02
o_jobSkills/a4e8eca6-1c9f-4b23-99f8-3704f53fc33b,,2.B.5.a,11-3051.02
o_jobSkills/e8cdfb8d-f265-41a3-b672-13816decf8b3,,2.B.5.b,11-3051.02
o_jobSkills/e1ab4544-6247-4f07-990b-b28e51c3092e,,2.B.5.c,11-3051.02
o_jobSkills/69330108-d927-42f0-9aaf-bea5cc9ccd81,,2.B.5.d,11-3051.02
o_jobSkills/6bf4f444-a22e-464d-b3a7-eff69f65a0a3,,2.A.1.a,11-3051.03
o_jobSkills/05aca99d-d929-408d-9d03-26e954853bf7,,2.A.1.b,11-3051.03
o_jobSkills/3d815b6e-7619-4038-9003-67ee98bfad25,,2.A.1.c,11-3051.03
o_jobSkills/1858a31c-120a-4bb6-bf04-521905d13786,,2.A.1.d,11-3051.03
o_jobSkills/fc5f4304-8125-4d39-9b87-f1ef78afb76b,,2.A.1.e,11-3051.03
o_jobSkills/3d262d81-85fa-41f0-92ed-db4875bf3af5,,2.A.1.f,11-3051.03
o_jobSkills/79d32144-1436-4a59-86f1-f658a0e6c069,,2.A.2.a,11-3051.03
o_jobSkills/b3bf012a-f073-47c8-912d-260d87a42851,,2.A.2.b,11-3051.03
o_jobSkills/9e83720a-de4a-488a-832c-2543b14d1e56,,2.A.2.c,11-3051.03
o_jobSkills/ce4271ed-0787-4118-85f5-49c70cca6d1e,,2.A.2.d,11-3051.03
o_jobSkills/d2865b4a-f98b-4856-ba7d-1ff0e247ffea,,2.B.1.a,11-3051.03
o_jobSkills/fd4e4510-1c5b-44b5-98e5-2b372b568923,,2.B.1.b,11-3051.03
o_jobSkills/df7e66fe-31a9-45a0-a522-46688b1341d4,,2.B.1.c,11-3051.03
o_jobSkills/89986edc-eea5-4111-b65d-a3b98840f1db,,2.B.1.d,11-3051.03
o_jobSkills/dcec257e-a8ab-4680-ad52-1eaf88e9941e,,2.B.1.e,11-3051.03
o_jobSkills/b008537c-a12e-4df5-9a7b-b969afcf1beb,,2.B.1.f,11-3051.03
o_jobSkills/8ab1e1f4-6350-4fed-afcf-7a4ce602f310,,2.B.2.i,11-3051.03
o_jobSkills/19e46f34-82d2-43fd-8ad1-533908c25d5f,,2.B.3.a,11-3051.03
o_jobSkills/c4f8c70d-bd4c-49cb-af1a-bcef5f00a112,,2.B.3.b,11-3051.03
o_jobSkills/d6fde4ef-ac60-40c4-9a6d-90d0c1e7e325,,2.B.3.c,11-3051.03
o_jobSkills/3f6bf855-db9f-479e-8b01-27b580eed8e2,,2.B.3.d,11-3051.03
o_jobSkills/fca9069f-c91b-4705-b2d1-abbf4522e9fb,,2.B.3.e,11-3051.03
o_jobSkills/7b2d3e4d-ed6e-4e4d-b813-1e7c5f4d24cc,,2.B.3.g,11-3051.03
o_jobSkills/98ff5f80-b8e7-4721-be81-d80ea24c985c,,2.B.3.h,11-3051.03
o_jobSkills/7ae25606-3426-4c84-8878-9daeec622699,,2.B.3.j,11-3051.03
o_jobSkills/ae9f1609-0eaf-47cd-95db-1bb25126af8c,,2.B.3.k,11-3051.03
o_jobSkills/dfaa5684-c9e3-4832-b725-8d7f884bedda,,2.B.3.l,11-3051.03
o_jobSkills/5e4e79f9-e137-4fc8-99f7-353c458d6b2b,,2.B.3.m,11-3051.03
o_jobSkills/479a6d57-30df-432e-bda6-375f1d5dc6a3,,2.B.4.e,11-3051.03
o_jobSkills/26f9d9a7-5103-4735-8708-4cd1a70e8b7a,,2.B.4.g,11-3051.03
o_jobSkills/dcc87c0d-a26b-4420-a127-a66200a6f668,,2.B.4.h,11-3051.03
o_jobSkills/b852cf38-a8c6-44e8-8576-99a946fcf96d,,2.B.5.a,11-3051.03
o_jobSkills/f556aecf-8b5f-46c6-b265-07ba72f12a60,,2.B.5.b,11-3051.03
o_jobSkills/8cfd0bf4-c316-4efb-9fdf-567daf296861,,2.B.5.c,11-3051.03
o_jobSkills/85700604-0008-4392-ad33-42aeb7758c4f,,2.B.5.d,11-3051.03
o_jobSkills/b312322a-f30d-4e81-9bf5-f72981000f6d,,2.A.1.a,11-3051.04
o_jobSkills/f4362b9f-1baa-4797-83f4-7f79b38e4512,,2.A.1.b,11-3051.04
o_jobSkills/c04cc0f7-2b1d-46ff-9db7-47356ce05ea2,,2.A.1.c,11-3051.04
o_jobSkills/b64caaf9-a6bf-4d73-bde3-ae32c6cdecea,,2.A.1.d,11-3051.04
o_jobSkills/3d90c054-7391-418e-8a26-e588c15cda47,,2.A.1.e,11-3051.04
o_jobSkills/261a727e-89b1-4cbd-85a2-c137d04532a4,,2.A.1.f,11-3051.04
o_jobSkills/412bde22-da90-49ef-be25-dbdb5a335cc5,,2.A.2.a,11-3051.04
o_jobSkills/09d9e56e-4d8a-417f-a7cd-80d5732be7d9,,2.A.2.b,11-3051.04
o_jobSkills/bf68a0cb-12fa-4119-930a-297a727fd25c,,2.A.2.c,11-3051.04
o_jobSkills/720affef-164b-4574-a039-4e7733815d1f,,2.A.2.d,11-3051.04
o_jobSkills/0948ce8d-4b8a-4f55-a80c-d01c3b55de05,,2.B.1.a,11-3051.04
o_jobSkills/9d32fbc6-ddf6-408f-b33e-758bf218c5a9,,2.B.1.b,11-3051.04
o_jobSkills/e37b26b7-9fdb-4390-bd97-6ef0a0f2f4f5,,2.B.1.c,11-3051.04
o_jobSkills/13186a7c-b3b1-49a1-97a4-6aaba48a2c0a,,2.B.1.d,11-3051.04
o_jobSkills/2d9b657b-7692-4b67-b4d8-350bf91addbd,,2.B.1.e,11-3051.04
o_jobSkills/15b080a1-4825-42dd-8c31-9d0da24bb58b,,2.B.1.f,11-3051.04
o_jobSkills/4762168b-e914-4e53-9f2e-62806851774d,,2.B.2.i,11-3051.04
o_jobSkills/824f20d7-eada-4495-a31c-9f70a233e2ee,,2.B.3.a,11-3051.04
o_jobSkills/cf3c074b-80cf-4ec9-a563-2c50286307a5,,2.B.3.b,11-3051.04
